2026-04-14T00:04:53.825152+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:40:54.009164+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:41:29.187137+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:42:04.799620+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:42:40.459468+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:43:15.112319+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:43:49.753728+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:44:25.738504+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:45:00.267450+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:45:36.226945+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:46:26.568529+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:47:04.516113+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:48:00.811574+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:48:36.227432+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:49:10.858503+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:50:09.571854+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:50:45.892777+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:51:20.627167+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:51:55.497778+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:52:46.681821+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:53:22.334732+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:54:19.022100+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:54:56.927905+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:55:32.823552+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:56:08.776929+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:56:43.931427+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:57:19.192413+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:57:54.393477+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:58:29.535495+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:59:04.291687+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T03:59:39.745976+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:00:16.105996+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:00:56.458220+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:01:35.065111+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:02:17.328370+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:03:03.908861+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:03:40.346535+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:04:34.875214+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:05:13.513347+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:05:48.765274+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:06:23.666748+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:06:59.237794+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:07:52.941733+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:08:28.201621+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:09:22.587294+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:09:58.463054+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:10:33.500998+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:11:08.607070+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:11:43.776157+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:12:19.194913+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:12:56.984935+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:13:32.724209+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:14:07.959014+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:14:43.125178+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:15:18.691083+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:15:54.042621+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:16:29.145456+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:17:04.851569+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:17:58.617102+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:18:34.095565+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:19:09.725983+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:20:04.613725+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:20:41.583828+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:21:17.709113+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:21:53.573698+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:22:45.957916+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:23:21.436980+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:24:15.858064+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:24:50.969182+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:25:26.775966+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:26:01.618478+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:26:36.621073+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:27:12.372763+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:27:47.528399+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:28:22.342951+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:28:57.762877+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:29:32.114758+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:30:08.009912+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:30:44.149294+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:31:29.341866+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:32:05.953699+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:33:02.434497+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:33:39.225644+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:34:35.446476+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:35:13.919700+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:36:07.709809+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:36:42.599117+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:37:17.670939+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:38:14.809585+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:38:49.636345+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:39:24.479879+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:39:59.440931+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:40:34.143859+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:41:11.346071+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:41:47.404681+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:42:22.419375+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:42:57.379343+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:43:32.007848+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:44:07.542195+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:44:43.001183+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:45:18.570097+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:45:59.298305+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:46:54.577107+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:47:29.748652+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:48:33.137206+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:49:24.335315+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:50:00.445553+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:51:00.785142+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:51:36.066732+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:52:11.706424+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:52:46.273932+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:53:21.149494+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:54:10.224639+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:54:46.664479+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:55:21.806905+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:55:56.657654+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:56:31.794154+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:57:08.348825+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:57:43.412215+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:58:18.416066+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:58:53.288406+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T04:59:28.133707+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T05:00:03.684973+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T05:00:39.974769+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T05:01:25.709342+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T05:02:01.218086+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T05:02:55.612094+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T05:03:31.141285+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T05:04:24.935890+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T05:05:05.115701+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T05:05:39.852091+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T05:06:15.624878+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T05:06:50.502539+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T05:07:25.219694+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T05:08:18.640048+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T05:08:54.068972+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-14T05:09:29.163733+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T05:10:04.213414+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T05:10:40.061746+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T05:11:15.272930+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T05:11:50.866058+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T05:12:26.138289+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T05:13:00.863836+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T05:13:36.109002+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T05:14:11.217854+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T05:14:46.672155+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T05:15:21.328198+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-14T05:15:56.514544+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-14T05:16:31.558557+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-14T05:17:07.233898+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-14T05:18:03.197260+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T05:18:38.600549+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T05:19:14.394777+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T05:19:49.159104+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T05:20:24.319294+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T05:21:20.548361+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T05:21:57.399125+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T05:22:53.618372+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T05:23:29.812038+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T05:24:05.394014+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T05:24:41.317945+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T05:25:16.864778+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T05:25:51.719872+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T05:26:26.966814+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T05:27:02.373816+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T05:27:38.459806+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T05:28:13.569008+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T05:28:49.036332+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T05:29:23.921954+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T05:29:59.291874+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T05:30:34.236852+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T05:31:10.229672+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T05:31:44.970966+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T05:32:27.233235+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-14T05:33:02.053212+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T05:33:36.671381+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T05:34:34.382767+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T05:35:10.185434+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T05:36:05.772942+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T05:36:40.789113+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T05:37:21.370089+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T05:37:56.706584+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T05:38:52.195046+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T05:39:28.678745+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T05:40:23.710082+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T05:40:59.054475+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T05:41:33.633968+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-14T05:42:09.378241+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T05:42:47.469746+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T05:43:23.526811+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T05:43:58.666639+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T05:44:33.741152+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T05:45:08.607195+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T05:45:44.399779+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T05:46:19.012680+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T05:46:54.080806+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T05:47:30.169000+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T05:48:05.609915+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T05:49:00.996098+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T05:49:42.788646+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T05:50:35.659926+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T05:51:19.515762+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T05:52:14.823686+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T05:52:57.304795+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T05:53:49.039662+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T05:54:23.951811+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T05:55:21.868217+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T05:55:57.718458+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T05:56:32.748937+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T05:57:08.308464+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-14T05:57:48.330907+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-14T05:58:22.793024+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-14T05:58:57.751807+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-14T05:59:33.060356+00:00 | Break Free (Feat. Zedd) | Ariana Grande | source:amperwave-api
2026-04-14T06:00:09.444577+00:00 | Break Free (Feat. Zedd) | Ariana Grande | source:amperwave-api
2026-04-14T06:00:44.506288+00:00 | Break Free (Feat. Zedd) | Ariana Grande | source:amperwave-api
2026-04-14T06:01:20.192948+00:00 | Break Free (Feat. Zedd) | Ariana Grande | source:amperwave-api
2026-04-14T06:01:55.579479+00:00 | Break Free (Feat. Zedd) | Ariana Grande | source:amperwave-api
2026-04-14T06:02:31.250075+00:00 | Break Free (Feat. Zedd) | Ariana Grande | source:amperwave-api
2026-04-14T06:03:06.765264+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T06:03:41.737879+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T06:04:16.836831+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T06:04:51.709898+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T06:05:43.004298+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T06:06:18.883219+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T06:06:53.959464+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T06:07:28.781053+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T06:08:05.271616+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T06:08:58.812083+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T06:09:35.176757+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T06:10:33.269668+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T06:11:08.880135+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T06:11:44.687172+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T06:12:19.833363+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T06:12:54.672389+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T06:13:29.635387+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T06:14:04.875992+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T06:14:39.618317+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T06:15:14.617177+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T06:15:49.309517+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T06:16:23.869271+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T06:16:58.750038+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T06:17:33.946575+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T06:18:27.951883+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T06:19:03.264970+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T06:19:37.695548+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T06:20:13.955988+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T06:20:49.098364+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T06:21:43.710348+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T06:22:19.459466+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T06:22:54.279687+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T06:23:50.552856+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T06:24:25.381075+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T06:25:00.545629+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T06:25:35.376491+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T06:26:34.447505+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T06:27:10.513012+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T06:27:45.671740+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T06:28:22.375452+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T06:28:56.859292+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T06:29:32.046080+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T06:30:07.099268+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T06:30:43.441576+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T06:31:19.294277+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T06:31:54.625624+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T06:32:29.491983+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T06:33:04.745039+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T06:33:39.790420+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T06:34:27.209039+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T06:35:01.952390+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T06:36:37.907992+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T06:37:13.578704+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T06:38:11.664442+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T06:38:46.374604+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T06:39:20.962357+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T06:39:56.598213+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T06:41:04.088651+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T06:41:57.879072+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T06:42:35.954585+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T06:43:11.169860+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T06:43:45.875811+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T06:44:22.645093+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T06:44:57.590114+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T06:45:51.579326+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T06:46:26.370324+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T06:47:00.996874+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T06:47:40.777645+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T06:48:33.878087+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T06:49:20.935186+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T06:49:56.430736+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T06:50:38.839079+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T06:51:25.354024+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T06:52:10.134424+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T06:52:57.164666+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T06:53:38.409828+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T06:54:13.042182+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T06:55:15.722711+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T06:55:51.302897+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T06:56:55.902409+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T06:57:42.442761+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T06:58:34.241983+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-14T06:59:13.321978+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-14T06:59:49.583258+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-14T07:00:43.919112+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-14T07:01:18.987123+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T07:01:59.746422+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T07:02:34.737219+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T07:03:24.691359+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T07:04:20.401848+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T07:05:15.418691+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T07:06:27.033190+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T07:07:03.355093+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T07:08:08.213849+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:08:58.362245+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:10:00.546289+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:10:34.924981+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
