2026-04-15T00:00:16.122144+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T06:27:04.525482+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:27:45.080714+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:28:21.248972+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:28:56.477977+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:29:54.107729+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:30:29.085789+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:31:04.002304+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:31:40.106055+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:32:37.333136+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:33:15.869026+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:33:52.377577+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:34:27.512830+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:35:02.362192+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:35:36.693782+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:36:14.497189+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:36:50.604179+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:37:26.377423+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:38:01.020563+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:38:35.732521+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:39:11.252909+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:39:46.685371+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:40:28.721060+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:41:04.591836+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:41:40.234537+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:42:15.567094+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:42:51.137071+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:43:47.829848+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:44:23.894805+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:44:58.712254+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:45:54.393221+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T06:46:32.806169+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T06:47:07.549263+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T06:47:43.069483+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T06:48:41.694034+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T06:49:17.213814+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T06:49:52.405742+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T06:50:27.821518+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T06:51:03.664478+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T06:51:44.174040+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T06:52:19.159744+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T06:52:54.457258+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T06:53:30.477205+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T06:54:04.825090+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T06:54:39.935335+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T06:55:14.644734+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-15T06:55:49.415228+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-15T06:56:28.672549+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-15T06:57:04.013099+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-15T06:58:01.944685+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-15T06:58:37.327869+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-15T06:59:12.348273+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-15T06:59:47.852111+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-15T07:00:23.107179+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-15T07:01:20.944818+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-15T07:01:58.165767+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:02:33.862673+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:03:08.690162+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:03:44.329735+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:04:19.943173+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:04:55.148264+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T07:05:33.921897+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T07:06:09.362230+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T07:06:43.406438+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T07:07:18.299129+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:07:53.473056+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:08:28.299042+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:09:03.824966+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:09:38.640283+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:10:13.670763+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:10:48.650276+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T07:11:37.285887+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T07:12:26.561995+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T07:13:01.037333+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T07:13:36.124258+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T07:14:11.288267+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T07:14:46.715541+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T07:15:21.326667+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T07:15:56.136323+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T07:16:30.794347+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T07:17:05.025840+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T07:18:05.240328+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T07:18:39.981858+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T07:19:16.755950+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T07:19:52.436584+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-15T07:20:27.007705+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-15T07:21:02.541013+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-15T07:21:37.815099+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-15T07:22:12.865031+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-15T07:22:47.831953+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-15T07:23:23.449854+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:23:58.686113+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:24:33.605642+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:25:08.663886+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:25:43.618894+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:26:19.162933+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:26:54.918444+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:27:32.362195+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:28:27.253948+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:29:03.216205+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:29:38.162493+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:30:33.447501+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T07:31:08.505298+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T07:31:49.692255+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T07:32:26.129090+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T07:33:00.742063+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T07:33:35.919062+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:34:11.250826+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:34:46.269753+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:35:21.844499+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:35:56.313962+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:36:31.034148+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T07:37:29.937403+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T07:38:05.053774+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T07:38:40.239716+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T07:39:15.261717+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T07:39:50.757535+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T07:40:25.854698+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T07:41:01.865021+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T07:41:36.427845+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T07:42:11.073715+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T07:42:46.952216+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T07:43:22.221370+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T07:43:57.142893+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T07:44:32.031909+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T07:45:07.127164+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T07:46:03.449564+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T07:46:39.397813+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T07:47:15.678371+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T07:47:50.849795+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T07:48:26.718470+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T07:49:24.738811+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T07:50:00.191811+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T07:50:34.912977+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T07:51:12.625272+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T07:51:48.573383+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T07:52:41.497714+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T07:53:16.902715+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T07:53:52.198315+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-15T07:54:27.700506+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-15T07:55:02.069333+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-15T07:55:36.841366+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T07:56:11.881317+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T07:56:46.589864+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T07:57:21.528849+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T07:57:57.773065+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T07:58:32.366147+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T07:59:12.994371+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T07:59:48.237271+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T08:00:27.938592+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T08:01:04.473074+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T08:02:04.010005+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T08:02:40.346121+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T08:03:34.626188+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T08:04:11.268690+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T08:05:10.095075+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T08:05:45.970354+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T08:06:42.525240+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T08:07:18.412391+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T08:08:14.986490+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T08:08:50.201008+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T08:09:24.962111+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T08:09:59.416406+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-15T08:10:47.075744+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-15T08:11:27.668042+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-15T08:12:02.799078+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-15T08:12:38.345647+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T08:13:12.814630+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T08:13:47.476270+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T08:14:23.359890+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T08:15:22.086173+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T08:16:01.579503+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T08:16:57.750432+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T08:17:35.069764+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T08:18:33.430278+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T08:19:08.442085+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T08:19:43.330245+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T08:20:42.206628+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T08:21:16.859639+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T08:21:52.145593+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T08:22:27.497874+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T08:23:02.443219+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:23:36.833656+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:24:11.591375+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:24:46.414837+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:25:21.582574+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:25:56.123096+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:26:31.312289+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:27:06.230729+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:27:41.769941+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:28:18.041348+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T08:28:54.828122+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T08:29:29.798439+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T08:30:05.493736+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T08:30:40.202846+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T08:31:27.550390+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T08:32:05.080558+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T08:32:59.145198+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T08:33:38.028564+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T08:34:12.929055+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:34:48.955249+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:35:24.447266+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:36:22.272578+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:36:57.148190+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:37:32.466905+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:38:07.470152+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:38:42.517101+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:39:38.224131+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:40:14.236334+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:40:49.076904+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:41:24.112747+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:41:59.245689+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:42:34.427859+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:43:14.578474+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T08:43:49.481580+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T08:44:24.728314+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T08:45:00.359180+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T08:45:36.312659+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T08:46:11.646630+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T08:46:47.029372+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T08:47:27.773628+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T08:48:02.398623+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T08:48:37.824202+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T08:49:12.873370+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T08:49:48.515442+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T08:50:23.526466+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T08:51:16.209326+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T08:51:51.448135+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T08:52:37.889824+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T08:53:13.632923+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T08:53:48.981815+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T08:54:24.008207+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T08:54:59.213330+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T08:55:51.947342+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T08:56:27.864487+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T08:57:03.078840+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T08:57:38.002872+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T08:58:13.221047+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T08:58:47.972593+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T08:59:22.992304+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T08:59:58.120118+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T09:00:33.572656+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T09:01:08.547719+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T09:01:43.779483+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T09:02:19.051369+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T09:02:54.075152+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T09:03:31.674110+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T09:04:07.003165+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T09:05:03.385130+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T09:05:38.565934+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T09:06:13.958930+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T09:06:50.823659+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T09:07:26.004593+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T09:08:00.729836+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T09:08:59.836468+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:09:34.942747+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:10:12.627308+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:10:57.664200+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:11:48.851988+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:12:24.479931+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T09:12:59.157836+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T09:13:33.876715+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T09:14:08.442013+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T09:14:43.476184+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T09:15:18.123077+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T09:15:53.374245+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T09:16:30.085859+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T09:17:05.943625+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T09:17:44.344596+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T09:18:21.472773+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T09:18:58.207903+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T09:19:41.946156+00:00 | Give Me Everything (Feat. Ne-Yo, Afrojack | Pitbull | source:amperwave-api
2026-04-15T09:20:25.794305+00:00 | Give Me Everything (Feat. Ne-Yo, Afrojack | Pitbull | source:amperwave-api
2026-04-15T09:21:16.840056+00:00 | Give Me Everything (Feat. Ne-Yo, Afrojack | Pitbull | source:amperwave-api
2026-04-15T09:22:01.814852+00:00 | Give Me Everything (Feat. Ne-Yo, Afrojack | Pitbull | source:amperwave-api
2026-04-15T09:22:47.498779+00:00 | Give Me Everything (Feat. Ne-Yo, Afrojack | Pitbull | source:amperwave-api
2026-04-15T09:23:28.075952+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T09:24:20.629127+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T09:24:56.705669+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T09:25:31.671752+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T09:26:27.898900+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T09:27:02.633858+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T09:27:37.735418+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T09:28:12.764381+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T09:28:47.941039+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T09:29:22.993156+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T09:29:57.865859+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T09:30:32.625518+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T09:31:07.403270+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T09:31:43.231332+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T09:32:18.665534+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T09:32:53.393596+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T09:33:28.868862+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:34:03.671878+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:34:38.471388+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:35:27.083139+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:36:04.886490+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:36:39.747939+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T09:37:16.238040+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-15T09:37:51.915722+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-15T09:38:26.986670+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
