2026-04-16T00:00:03.342517+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:47:35.123959+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:48:14.756603+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:48:52.037741+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:49:31.001743+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:50:12.293408+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:50:50.922374+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:51:28.873444+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:52:06.483798+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:52:44.621509+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:53:25.017873+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:54:03.533959+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:55:20.621263+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:56:04.773116+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:56:44.397565+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:57:24.766203+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:58:08.095497+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:58:48.203387+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:59:28.867701+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:00:12.413644+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:00:53.279112+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:01:33.009398+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:02:12.365908+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:02:53.261763+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:04:26.017036+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:05:05.878375+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:05:46.324903+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:06:27.209297+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:07:08.608374+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:07:49.198160+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:08:29.364580+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:09:12.381148+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:09:55.471580+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:10:37.029863+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:11:18.763491+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:11:58.421910+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:12:38.308484+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:13:19.929421+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:14:01.215670+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:14:43.837518+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:15:25.124929+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:17:38.399711+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:18:21.105542+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:19:01.928373+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:19:40.871067+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:20:21.885215+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:21:03.701514+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:22:08.552827+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:22:49.567140+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:23:34.325371+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:24:15.392589+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:24:56.991691+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:25:39.110016+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:26:19.099646+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:27:23.682404+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:28:09.086376+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:28:48.394070+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:29:28.781107+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:30:10.392704+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:30:49.737776+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:31:33.177654+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:32:16.231955+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:32:57.749505+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:33:39.316451+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:34:21.258167+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:35:01.207070+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:35:43.269376+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:36:23.418856+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:37:03.564838+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:37:44.847883+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:38:26.306399+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:39:10.029182+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:39:53.512665+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:40:31.952477+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:42:03.078303+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:42:42.689955+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:43:25.926564+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:44:07.556538+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:44:49.599116+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:45:28.091480+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:46:07.529741+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:46:42.697440+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:47:18.563110+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:47:56.673021+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:48:38.669234+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:50:08.689116+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:50:47.129310+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:51:23.504365+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:51:59.409940+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:52:34.618554+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:53:12.031086+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:54:34.872977+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:55:16.721344+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:55:57.229049+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:56:37.482467+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:57:16.839395+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:57:58.038209+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:58:37.765580+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:59:16.651839+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:59:54.622087+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T05:00:34.993213+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T05:01:16.881628+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T05:01:59.461514+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T05:02:39.903808+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T05:03:22.873803+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T05:04:04.644360+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T05:04:46.393232+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T05:05:25.264288+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-16T05:06:04.472743+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-16T05:06:45.492578+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-16T05:08:03.689734+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-16T05:08:41.885073+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-16T05:09:21.228379+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T05:09:59.874946+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T05:10:40.718918+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T05:11:21.410052+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T05:12:35.406418+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T05:13:15.774807+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T05:13:57.843429+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T05:14:37.162445+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T05:15:22.616145+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T05:16:02.908504+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T05:16:42.640458+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T05:17:53.260137+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T05:18:33.663188+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T05:19:16.564589+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T05:19:55.739765+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T05:20:34.140721+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T05:21:15.484783+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T05:21:54.496962+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-16T05:22:32.383328+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-16T05:23:11.240886+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-16T05:23:51.280707+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-16T05:24:32.632086+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T05:25:13.546935+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T05:25:51.161952+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T05:26:31.302606+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T05:27:09.984043+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T05:27:50.331542+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T05:28:29.595582+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T05:29:10.431755+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T05:29:52.118803+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T05:30:32.981924+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T05:31:11.789164+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T05:31:52.349921+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T05:33:01.905931+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T05:33:42.818963+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T05:34:23.357027+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T05:35:03.518837+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T05:35:45.490451+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T05:36:24.343576+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T05:37:05.154190+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T05:37:44.650518+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T05:38:26.934906+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T05:39:10.273676+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T05:39:50.961261+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T05:40:30.130786+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T05:41:11.702515+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T05:41:51.518758+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T05:42:32.689922+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T05:43:11.665826+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T05:43:50.069282+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T05:44:31.062561+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T05:45:12.746130+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T05:45:52.168776+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T05:46:36.477914+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T05:47:58.410079+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T05:48:43.588685+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-16T05:49:25.197230+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-16T05:50:06.396066+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-16T05:50:51.230087+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T05:51:31.323470+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T05:52:10.113715+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T05:52:49.620445+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T05:53:30.282250+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T05:54:11.537908+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T05:54:50.631177+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T05:55:31.208972+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T05:56:12.547770+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T05:56:54.956881+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T05:57:35.805548+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T05:58:18.665580+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-16T05:58:59.954824+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-16T05:59:39.155325+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-16T06:00:19.854087+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-16T06:01:02.659632+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-16T06:01:42.954738+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-16T06:02:26.032659+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-16T06:03:48.353476+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-16T06:04:28.735463+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-16T06:05:10.665388+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-16T06:05:51.452792+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-16T06:06:31.538325+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-16T06:07:12.526554+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-16T06:07:52.894962+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-16T06:08:32.505472+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T06:09:12.470140+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T06:09:51.739203+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T06:10:33.154651+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T06:11:13.210258+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T06:11:56.095212+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T06:12:36.472380+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T06:13:16.715162+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T06:13:56.830940+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T06:14:37.631269+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T06:15:18.850736+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T06:16:00.507097+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T06:16:42.633214+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T06:18:12.589176+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T06:18:54.106037+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T06:19:34.041210+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T06:20:14.329097+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T06:20:54.492753+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T06:21:35.119395+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T06:22:15.075741+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T06:23:40.047220+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T06:24:20.861618+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T06:25:02.991237+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-16T06:25:43.984008+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-16T06:26:23.362793+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-16T06:27:04.338401+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-16T06:27:43.815784+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-16T06:29:15.931982+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T06:29:57.166653+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T06:30:37.263892+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T06:31:16.593802+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T06:31:57.783218+00:00 | Go | Blackpink | source:amperwave-api
2026-04-16T06:32:38.635851+00:00 | Go | Blackpink | source:amperwave-api
2026-04-16T06:33:18.491313+00:00 | Go | Blackpink | source:amperwave-api
2026-04-16T06:33:58.445772+00:00 | Go | Blackpink | source:amperwave-api
2026-04-16T06:34:39.833575+00:00 | Go | Blackpink | source:amperwave-api
2026-04-16T06:35:20.246651+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-16T06:36:00.094372+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-16T06:36:40.853967+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-16T06:37:20.341936+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T06:38:01.083099+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T06:38:41.362838+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T06:39:21.825464+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T06:40:02.298453+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T06:40:42.614519+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T06:41:21.331436+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T06:42:00.169927+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T06:42:38.316629+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T06:43:18.641795+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T06:43:59.863907+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T06:45:44.362678+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T06:46:23.338135+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T06:47:04.095220+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T06:47:43.599078+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T06:48:23.137050+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T06:49:01.718543+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T06:49:39.053391+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T06:50:16.761810+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T06:50:52.806171+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T06:51:28.757015+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T06:52:04.014172+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T06:52:39.751139+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T06:54:50.034609+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-16T06:55:25.326433+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-16T06:56:00.810011+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-16T06:56:36.832733+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-16T06:57:12.281884+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-16T06:58:45.201153+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-16T06:59:20.987300+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-16T06:59:56.920172+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-16T07:00:31.895679+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-16T07:01:08.246108+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T07:01:45.322633+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T07:03:55.816553+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T07:04:31.565210+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-16T07:05:07.819936+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-16T07:05:45.914508+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-16T07:06:22.573317+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T07:07:52.792313+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T07:08:32.360459+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T07:09:09.625506+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T07:09:46.613300+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T07:10:23.935568+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T07:11:02.332113+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T07:11:42.328126+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T07:12:50.147846+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:13:29.065974+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:14:07.689494+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:14:45.777288+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:15:23.572266+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:16:05.112218+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:16:46.311730+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:17:25.299447+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:18:02.432226+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:18:40.029473+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:19:17.703641+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:19:54.397264+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:20:31.448445+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:21:09.464835+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:21:46.995134+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:22:25.871432+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:23:04.320785+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:23:42.361744+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:24:21.086009+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:25:00.845432+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:25:40.670501+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:26:19.219840+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:26:58.759614+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:27:36.844833+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:29:04.361571+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:29:42.612278+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:30:22.128630+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:31:00.591778+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:31:40.644600+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:32:22.014524+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:33:01.584607+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:33:40.124906+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:34:19.189595+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-16T07:34:58.201913+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
