2026-04-15T00:00:14.206234+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:47:47.839380+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:48:24.251147+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:49:00.909307+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:49:36.203971+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:50:30.965214+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:51:06.916391+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:52:04.261713+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:52:38.642333+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:53:13.641974+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:53:48.665451+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:54:34.260049+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:55:14.121837+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:55:49.062023+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:56:46.832192+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:57:22.065723+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:57:57.565904+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:58:32.594954+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:59:10.053445+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T03:59:46.472044+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:00:23.302518+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:01:00.824211+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:01:37.138586+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:02:13.352246+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:02:48.274850+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:03:24.034589+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:04:02.623052+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:04:53.373317+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:05:34.173177+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:06:08.771292+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:06:43.237028+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:07:18.790782+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:08:06.834971+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:08:43.855836+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:09:18.834416+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:10:13.949701+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:10:49.426903+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:11:48.208830+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:12:23.807990+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:12:58.853583+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:13:34.337574+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:14:10.511868+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:14:45.891602+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:15:21.711175+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:15:56.551381+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:16:32.123750+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:17:06.704935+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:17:42.406319+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:18:23.097453+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:18:59.044692+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:19:34.139380+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:20:34.106064+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:21:10.011649+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:22:07.871998+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:22:42.651950+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:23:40.453431+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:24:15.459306+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:25:12.583442+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:26:10.066755+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:26:47.161729+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:27:22.400864+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:27:58.699753+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:28:33.729781+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:29:08.877074+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:29:43.886939+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:30:18.784879+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:30:55.259881+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:31:30.380592+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:32:05.447694+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:32:41.170137+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:33:21.006103+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:33:59.272723+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:34:34.653726+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:35:31.046659+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:36:07.423255+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:36:43.718880+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:37:18.945057+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:37:53.535908+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:38:46.286822+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:39:21.941605+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:39:59.675048+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:40:37.043181+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:41:11.882322+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:41:47.785428+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:42:22.800407+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:42:57.651707+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:43:32.461400+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:44:07.506048+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:44:42.585754+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:45:18.004358+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:45:55.087640+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:46:30.318683+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:47:05.206831+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:47:40.608947+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:48:16.629827+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:48:51.964337+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:49:27.113065+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:50:02.121005+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:50:38.253034+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:51:35.814504+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:52:11.014969+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:52:46.327323+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:53:21.484386+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:53:57.172712+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:54:57.089059+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:55:32.189321+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:56:26.383324+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:57:01.546832+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:57:37.241618+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:58:13.930144+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:58:49.074775+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:59:23.803503+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T04:59:59.298245+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T05:00:35.430117+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T05:01:10.807723+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T05:01:45.588589+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T05:02:20.568128+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T05:02:55.437457+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T05:03:30.706775+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T05:04:06.193370+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T05:04:41.127468+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T05:05:21.694487+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T05:06:00.935819+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T05:06:36.607879+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T05:07:11.545042+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T05:07:47.428197+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T05:08:24.077826+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T05:09:24.115720+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T05:09:59.269958+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T05:10:34.604867+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T05:11:10.172569+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T05:11:45.688092+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T05:12:43.952232+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T05:13:18.969628+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T05:14:17.503316+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T05:14:53.176164+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T05:15:28.906689+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T05:16:04.202729+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T05:16:39.665082+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T05:17:15.374837+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T05:17:50.818524+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T05:18:26.639308+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T05:19:01.607185+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T05:19:39.693960+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T05:20:14.778115+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T05:20:51.092535+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T05:21:26.826563+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-15T05:22:02.766092+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-15T05:22:37.345141+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-15T05:23:35.424105+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-15T05:24:10.749800+00:00 | Clarity (Feat. Foxes) | Zedd | source:amperwave-api
2026-04-15T05:25:08.691430+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T05:25:43.925084+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T05:26:44.662789+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T05:27:20.701666+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T05:28:18.276010+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T05:29:12.470419+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:29:51.017152+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:30:25.918446+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:31:00.733036+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:31:36.818092+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T05:32:11.810838+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T05:32:47.083271+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T05:33:22.048575+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T05:33:56.450029+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T05:34:31.643349+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T05:35:06.280105+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T05:35:43.472291+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T05:36:21.503339+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T05:37:00.209734+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T05:37:35.172388+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T05:38:10.443034+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T05:38:46.909795+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:39:37.166637+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:40:19.115322+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:40:53.714754+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:41:52.047045+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:42:26.768752+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:43:22.036034+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:43:57.502922+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:44:32.336899+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:45:07.212076+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:45:42.557838+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T05:46:17.598335+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T05:46:53.173108+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T05:47:28.198764+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T05:48:03.260259+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T05:48:38.181737+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T05:49:13.387664+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T05:49:48.454085+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T05:50:23.117563+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T05:50:58.169400+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T05:51:33.270175+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T05:52:23.846293+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T05:53:02.323717+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T05:53:37.287128+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T05:54:12.406910+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T05:54:50.724053+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T05:55:45.149562+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T05:56:23.729155+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T05:56:58.635794+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T05:57:34.512974+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T05:58:11.058101+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T05:58:45.866547+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T05:59:20.825847+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T05:59:56.261890+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T06:00:48.380638+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T06:01:30.990206+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T06:02:06.619644+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T06:02:42.072487+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T06:03:16.860266+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T06:03:52.127583+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-15T06:04:27.741872+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-15T06:05:02.305490+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-15T06:05:38.165578+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-15T06:06:13.374066+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-15T06:06:48.891472+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-15T06:07:23.473455+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-15T06:07:58.876464+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-15T06:08:57.799055+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:09:32.765306+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:10:35.943727+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:11:10.880211+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:11:48.066334+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:12:23.779128+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T06:12:58.449309+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T06:13:56.717839+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T06:14:31.466102+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T06:15:06.000149+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T06:15:40.759081+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T06:16:34.933014+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T06:17:12.592494+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T06:17:48.020754+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T06:18:22.629470+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T06:18:57.175204+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:19:32.985325+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:20:07.489344+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:20:42.490679+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:21:18.161251+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:21:53.130235+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:22:28.310702+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:23:04.381618+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:23:39.010157+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:24:22.844133+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:25:00.205264+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:25:35.251960+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:26:28.088960+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:27:02.401226+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:27:40.863622+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:28:19.082282+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:28:54.585894+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:29:52.272155+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:30:26.987239+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:31:02.168564+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:31:37.831300+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:32:13.284506+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:33:13.014498+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:33:50.589849+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:34:25.255862+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:35:00.649842+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:35:35.196744+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:36:12.737740+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:36:47.619579+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:37:24.492250+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:37:59.395682+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:38:33.869158+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:39:08.713415+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:39:45.038295+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:40:22.905674+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:41:02.640877+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:41:37.974389+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:42:13.542580+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:42:49.278844+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:43:43.450181+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T06:44:22.272611+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T06:44:57.042049+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T06:45:52.673456+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T06:46:27.164867+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T06:47:05.811111+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T06:47:41.424254+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T06:48:36.343317+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T06:49:15.616337+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T06:49:50.431228+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T06:50:25.517260+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T06:51:01.659068+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T06:51:42.295760+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T06:52:17.360261+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T06:52:52.467933+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-15T06:53:28.322831+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-15T06:54:03.142053+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-15T06:54:38.237182+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-15T06:55:12.724231+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-15T06:55:47.648355+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-15T06:56:26.310044+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-15T06:57:01.761878+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-15T06:57:54.995329+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-15T06:58:35.237661+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-15T06:59:10.268390+00:00 | Just Dance (Feat. Colby Odonnis) | Lady Gaga | source:amperwave-api
2026-04-15T06:59:45.513761+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:00:21.540996+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:01:15.748036+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:01:55.963765+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:02:31.772177+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T07:03:06.615300+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T07:03:41.794526+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T07:04:17.225761+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T07:04:53.022408+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T07:05:31.638549+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:06:06.782838+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:06:41.836068+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:07:16.678642+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:07:51.205595+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:08:26.490875+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:09:01.525416+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T07:09:36.895642+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T07:10:11.453162+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T07:10:46.985960+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T07:11:35.421725+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
