2026-04-15T00:00:16.853093+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-15T06:04:30.078502+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T06:05:05.418917+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T06:05:41.072422+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T06:06:15.892649+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T06:06:51.068690+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T06:07:25.859085+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T06:08:01.225419+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T06:09:00.426682+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T06:09:40.626061+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T06:10:38.471997+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T06:11:13.461836+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T06:11:51.109890+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T06:12:26.114666+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T06:13:23.466867+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T06:13:59.188966+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T06:14:33.743987+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T06:15:08.515080+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T06:15:43.538193+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T06:16:40.264760+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T06:17:15.324364+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T06:17:50.462308+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T06:18:24.965882+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T06:19:00.322123+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T06:19:35.301975+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T06:20:10.509068+00:00 | Psycho | Post Malone Ft Ty Dolla Sign | source:amperwave-api
2026-04-15T06:20:45.559341+00:00 | Psycho | Post Malone Ft Ty Dolla Sign | source:amperwave-api
2026-04-15T06:21:20.541364+00:00 | Psycho | Post Malone Ft Ty Dolla Sign | source:amperwave-api
2026-04-15T06:21:55.878355+00:00 | Psycho | Post Malone Ft Ty Dolla Sign | source:amperwave-api
2026-04-15T06:22:32.046236+00:00 | Psycho | Post Malone Ft Ty Dolla Sign | source:amperwave-api
2026-04-15T06:23:06.434289+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:23:41.717647+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:24:27.105252+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:25:02.889381+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:25:38.241479+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:26:30.470639+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:27:05.135466+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:27:46.002487+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:28:21.919381+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:28:57.192791+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:29:54.629514+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:30:29.689889+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T06:31:04.629879+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T06:31:40.767996+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T06:32:40.333918+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T06:33:16.897957+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T06:33:53.027297+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:34:28.169756+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:35:03.024568+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:35:37.242488+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:36:15.262739+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:36:51.924158+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:37:27.071024+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T06:38:01.708127+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T06:38:36.277835+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T06:39:12.136316+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T06:39:47.526696+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T06:40:29.653272+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T06:41:05.157430+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:41:40.988592+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:42:16.195771+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:42:51.800031+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:43:49.722047+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:44:24.641634+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T06:44:59.395648+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T06:45:55.097623+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T06:46:33.385393+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T06:47:08.681948+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T06:47:43.643747+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T06:48:43.005766+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T06:49:17.885705+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T06:49:53.197711+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T06:50:28.363457+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T06:51:04.466706+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T06:51:44.831517+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T06:52:19.863451+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T06:52:55.013628+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T06:53:31.043736+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T06:54:05.496560+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-15T06:54:40.484152+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-15T06:55:15.319650+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-15T06:55:50.079706+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-15T06:56:29.385593+00:00 | Love The Way You Lie | Eminem Ft Rihanna | source:amperwave-api
2026-04-15T06:57:04.994817+00:00 | Love The Way You Lie | Eminem Ft Rihanna | source:amperwave-api
2026-04-15T06:58:02.720366+00:00 | Love The Way You Lie | Eminem Ft Rihanna | source:amperwave-api
2026-04-15T06:58:37.996785+00:00 | Love The Way You Lie | Eminem Ft Rihanna | source:amperwave-api
2026-04-15T06:59:12.976419+00:00 | Love The Way You Lie | Eminem Ft Rihanna | source:amperwave-api
2026-04-15T06:59:48.763115+00:00 | Love The Way You Lie | Eminem Ft Rihanna | source:amperwave-api
2026-04-15T07:00:24.042684+00:00 | Love The Way You Lie | Eminem Ft Rihanna | source:amperwave-api
2026-04-15T07:01:23.223643+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T07:01:59.230822+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T07:02:34.509124+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T07:03:09.572432+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T07:03:45.045702+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T07:04:20.581691+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T07:04:55.817454+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T07:05:34.473819+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T07:06:09.949212+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T07:06:44.103147+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T07:07:18.893897+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T07:07:54.177161+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T07:08:28.899985+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T07:09:04.434102+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T07:09:39.323630+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T07:10:14.421951+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T07:10:49.274788+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-15T07:11:37.886685+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-15T07:12:27.285576+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-15T07:13:01.837520+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-15T07:13:36.886726+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:14:12.090198+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:14:47.233628+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:15:21.940035+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:15:56.774180+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T07:16:31.363754+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T07:18:05.831669+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T07:18:40.604891+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T07:19:17.959540+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T07:19:53.060265+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T07:20:27.653184+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T07:21:03.289781+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T07:21:38.385146+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T07:22:13.665835+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T07:22:48.689502+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T07:23:24.158627+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T07:23:59.269305+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:24:34.353762+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:25:09.209043+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:25:44.363868+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:26:20.085543+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:26:55.697983+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:27:33.253293+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T07:28:28.260891+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T07:29:03.916549+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T07:29:38.779594+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T07:30:34.023544+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T07:31:09.393261+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T07:31:50.373690+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T07:32:26.773728+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T07:33:01.423208+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T07:33:36.617498+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:34:11.909450+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:34:46.941496+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:35:22.493321+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:35:56.945855+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:36:31.798543+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:37:30.706133+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T07:38:05.640598+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T07:38:40.965092+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T07:39:16.545425+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T07:39:51.487905+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T07:40:26.598198+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T07:41:02.421480+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T07:41:37.031526+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T07:42:11.763179+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T07:42:47.685060+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:43:23.036022+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:43:57.841601+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:44:32.784989+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:45:08.080901+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:46:04.847403+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T07:46:40.035100+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T07:47:16.282484+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T07:47:51.850545+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T07:48:27.472255+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T07:49:25.629617+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T07:50:00.913710+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T07:50:35.479352+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T07:51:13.233636+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T07:51:49.578300+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T07:52:42.156272+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T07:53:17.620093+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T07:53:52.914113+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T07:54:28.325680+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T07:55:02.779900+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T07:55:37.630673+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T07:56:12.503048+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T07:56:47.264930+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T07:57:22.119760+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-15T07:57:58.385173+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T07:58:33.195934+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T07:59:13.702627+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T07:59:48.951439+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T08:00:29.035409+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T08:01:05.122453+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T08:02:05.158962+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T08:02:40.971260+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T08:03:36.516278+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T08:04:11.894480+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T08:05:11.422036+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:05:46.635129+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:06:44.257124+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:07:19.030269+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:08:15.644357+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:08:50.763540+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T08:09:25.535971+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T08:10:05.675637+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T08:10:53.304813+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T08:11:28.272370+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T08:12:03.659589+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T08:12:38.869404+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T08:13:13.445137+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T08:13:48.286500+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T08:14:24.323941+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T08:15:25.480346+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T08:16:02.156682+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T08:16:58.583637+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T08:17:35.785939+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T08:18:34.160964+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T08:19:09.037277+00:00 | Give Me Everything | Pitbull Ft Ne-Yo | source:amperwave-api
2026-04-15T08:19:44.044797+00:00 | Give Me Everything | Pitbull Ft Ne-Yo | source:amperwave-api
2026-04-15T08:20:42.957047+00:00 | Give Me Everything | Pitbull Ft Ne-Yo | source:amperwave-api
2026-04-15T08:21:17.440588+00:00 | Give Me Everything | Pitbull Ft Ne-Yo | source:amperwave-api
2026-04-15T08:21:52.975303+00:00 | Give Me Everything | Pitbull Ft Ne-Yo | source:amperwave-api
2026-04-15T08:22:28.189071+00:00 | Give Me Everything | Pitbull Ft Ne-Yo | source:amperwave-api
2026-04-15T08:23:02.976769+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T08:23:37.620895+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T08:24:12.364124+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T08:24:47.243412+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T08:25:22.232208+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T08:25:56.984103+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T08:26:31.932731+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T08:27:06.993921+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T08:27:42.313086+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T08:28:19.736262+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T08:28:55.535830+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T08:29:30.498647+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T08:30:06.155657+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T08:30:41.472984+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T08:31:29.280271+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T08:32:05.851772+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T08:33:01.822902+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T08:33:38.781791+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T08:34:13.690467+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T08:34:49.940696+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T08:35:25.044635+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T08:36:23.095217+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-15T08:36:58.388384+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-15T08:37:33.163619+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-15T08:38:08.169447+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-15T08:38:43.242062+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-15T08:39:39.588548+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-15T08:40:15.052954+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-15T08:40:49.856866+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T08:41:24.900134+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T08:42:00.079827+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T08:42:35.213597+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T08:43:15.269088+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T08:43:50.168480+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T08:44:25.385132+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T08:45:01.050417+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T08:45:37.090585+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T08:46:12.424330+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T08:46:47.815235+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T08:47:28.479069+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T08:48:02.991566+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T08:48:38.418554+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T08:49:13.571290+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T08:49:49.419566+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T08:50:24.388455+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:51:16.939801+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:51:52.101624+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:52:39.133741+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:53:14.285830+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:53:49.827741+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-15T08:54:24.621079+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-15T08:54:59.885150+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-15T08:55:53.054040+00:00 | Ghost | Justin Bieber | source:amperwave-api
2026-04-15T08:56:28.613029+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T08:57:03.731238+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T08:57:38.668323+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T08:58:13.829796+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T08:58:48.858122+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T08:59:23.650691+00:00 | Dynamite | Taio Cruz | source:amperwave-api
2026-04-15T08:59:58.930074+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T09:00:34.245550+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T09:01:09.196963+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T09:01:44.673764+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T09:02:19.667289+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T09:02:54.785770+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T09:03:32.391081+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T09:04:07.628577+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T09:05:04.372700+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T09:05:39.373049+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T09:06:14.531336+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:06:51.858352+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:07:26.778867+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:08:01.478963+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T09:09:00.409816+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T09:09:35.591436+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T09:10:13.452356+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T09:10:58.568058+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T09:11:49.630195+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:12:25.078354+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:12:59.704334+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:13:34.497758+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:14:09.129710+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:14:43.960093+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:15:19.012777+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T09:15:53.928876+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-15T09:16:30.660844+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-15T09:17:06.912428+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-15T09:17:45.625033+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-15T09:18:22.164417+00:00 | Umbrella - Radio | Rihanna_Feat._Jay-Z | source:amperwave-api
