2026-04-16T00:00:03.881683+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:46:57.869347+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:47:35.592537+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:48:15.159210+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:48:52.483178+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:49:31.536693+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:50:12.769343+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:50:51.304947+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:51:29.204860+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:52:06.833565+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:52:45.281181+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:53:25.738319+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:54:04.194362+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:55:21.535031+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:56:05.298001+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:56:45.234887+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:57:25.361581+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:58:08.577079+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:58:48.858860+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T03:59:29.638143+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:00:13.721192+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:00:54.295497+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:01:33.467303+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:02:12.888347+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:02:53.819054+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:04:26.612600+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:05:06.515784+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:05:47.034037+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:06:28.011552+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:07:10.300720+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:07:50.002105+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:08:30.973715+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:09:13.182860+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:09:56.393498+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:10:37.869704+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:11:19.308355+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:11:58.925956+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:12:39.041166+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:13:21.114771+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:14:03.188058+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:14:44.452922+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:15:25.590962+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:16:53.900071+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:17:39.687125+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:18:21.972134+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:19:02.599982+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:19:41.460575+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:20:23.405139+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:21:04.396999+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:22:09.810568+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:22:50.784294+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:23:35.051494+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:24:16.247287+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:24:57.913789+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:25:39.614597+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:26:19.787963+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:27:27.486627+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:28:09.483575+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:28:49.072545+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:29:29.577312+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:30:10.989641+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:30:50.723899+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:31:33.999739+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:32:16.615311+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:32:58.458476+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:33:40.098451+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:34:21.949285+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:35:02.063702+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:35:44.072825+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:36:24.685773+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:37:04.802750+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:37:45.960203+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:38:28.213603+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:39:10.827096+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:39:53.994070+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:40:32.973004+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:42:03.572982+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:42:43.040966+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:43:26.820278+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:44:09.263708+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:44:50.146570+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:45:28.966410+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:46:07.984171+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:46:43.031376+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:47:19.012871+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:47:57.390448+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:48:39.469307+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:50:10.326927+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:50:47.575959+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:51:23.972824+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:51:59.717371+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:52:34.898239+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:53:12.817721+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:54:38.381773+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:55:17.429916+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:55:57.688503+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:56:38.021269+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:57:17.961801+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:57:58.568034+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:58:38.277468+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:59:17.014680+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T04:59:55.265469+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T05:00:35.347543+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T05:01:18.575906+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T05:01:59.963278+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-16T05:02:40.278774+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-16T05:03:23.699877+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-16T05:04:05.233606+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-16T05:04:47.345241+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-16T05:05:26.177713+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-16T05:06:05.167765+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-16T05:06:46.280993+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T05:08:04.246546+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T05:08:43.024873+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T05:09:21.908440+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T05:10:00.808578+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T05:10:41.774917+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T05:11:22.126074+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T05:12:35.756332+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T05:13:16.868355+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T05:13:58.507588+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T05:14:38.968575+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T05:15:23.603823+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T05:16:03.660843+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T05:16:43.019435+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T05:17:53.640107+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T05:18:34.116126+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T05:19:17.167071+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-16T05:19:56.592701+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-16T05:20:35.086011+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-16T05:21:16.128639+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-16T05:21:54.922650+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T05:22:32.813391+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T05:23:12.764064+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T05:23:51.947120+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T05:24:33.225845+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T05:25:13.966411+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T05:25:51.635080+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T05:26:32.230003+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T05:27:10.811535+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T05:27:50.856527+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T05:28:30.158813+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T05:29:11.498175+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-16T05:29:52.605518+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T05:30:33.634948+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T05:31:12.493471+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T05:31:52.918197+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T05:33:02.596875+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T05:33:43.190675+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T05:34:23.967837+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T05:35:04.217572+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T05:35:46.506332+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-16T05:36:25.554516+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T05:37:05.881595+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T05:37:45.958082+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T05:38:27.786513+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T05:39:11.036685+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-16T05:39:51.454486+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T05:40:30.833905+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T05:41:12.444099+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T05:41:52.201061+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T05:42:33.029532+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-16T05:43:12.161893+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T05:43:51.021506+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T05:44:31.640607+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T05:45:13.378096+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T05:45:52.927054+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-16T05:46:36.864867+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-16T05:48:00.000099+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-16T05:48:45.048589+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T05:49:25.998963+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T05:50:07.293369+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T05:50:51.915543+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T05:51:32.034325+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T05:52:10.645236+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T05:52:49.951411+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T05:53:31.000912+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T05:54:12.297433+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T05:54:51.553885+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-16T05:55:32.126388+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-16T05:56:13.349701+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-16T05:56:55.546596+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-16T05:57:36.780753+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-16T05:58:19.346524+00:00 | Titanium (Feat. Sia) | Guetta, David | source:amperwave-api
2026-04-16T05:59:00.639211+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-16T05:59:39.926237+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-16T06:00:21.042132+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-16T06:01:03.150201+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-16T06:01:43.608417+00:00 | Messy | Lola Young | source:amperwave-api
2026-04-16T06:02:27.113641+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-16T06:03:48.685748+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-16T06:04:30.270203+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-16T06:05:11.542761+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-16T06:05:51.992347+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-16T06:06:31.997188+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-16T06:07:13.047327+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-16T06:07:53.369833+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-16T06:08:33.047578+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-16T06:09:13.065296+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-16T06:09:53.003500+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T06:10:34.143806+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T06:11:13.902442+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T06:11:56.583655+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T06:12:37.060928+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T06:13:17.206205+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T06:13:58.308155+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T06:14:38.912078+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T06:15:19.745978+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-16T06:16:01.155860+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T06:16:43.432818+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T06:18:13.517560+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T06:18:54.601324+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T06:19:35.216771+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T06:20:15.088929+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T06:20:55.395684+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T06:21:35.559330+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T06:22:15.970843+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-16T06:23:41.776902+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T06:24:21.375897+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T06:25:03.877926+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-16T06:25:44.470840+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-16T06:26:24.689184+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-16T06:27:05.149402+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-16T06:27:44.379259+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-16T06:29:18.882153+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-16T06:29:57.800187+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T06:30:38.283317+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T06:31:18.639516+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T06:31:58.711350+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-16T06:32:39.457731+00:00 | Go | Blackpink | source:amperwave-api
2026-04-16T06:33:18.934059+00:00 | Go | Blackpink | source:amperwave-api
2026-04-16T06:33:59.389870+00:00 | Go | Blackpink | source:amperwave-api
2026-04-16T06:34:41.736285+00:00 | Go | Blackpink | source:amperwave-api
2026-04-16T06:35:21.584032+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-16T06:36:01.199445+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-16T06:36:41.515998+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-16T06:37:20.881021+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-16T06:38:01.788778+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T06:38:41.801084+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T06:39:22.361076+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T06:40:02.889551+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T06:40:43.254026+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T06:41:21.765079+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-16T06:42:00.803830+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T06:42:39.382883+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T06:43:19.341381+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T06:44:00.626176+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-16T06:45:44.755274+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T06:46:23.772219+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T06:47:04.980976+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T06:47:44.030510+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-16T06:48:23.844418+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T06:49:02.298863+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T06:49:40.154002+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T06:50:17.449007+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T06:50:53.320634+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-16T06:51:29.069807+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T06:52:04.321519+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T06:52:40.127667+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T06:54:50.389207+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-16T06:55:25.649442+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-16T06:56:01.137743+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-16T06:56:37.115526+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-16T06:57:12.577431+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-16T06:58:45.627296+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-16T06:59:21.379271+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-16T06:59:57.235777+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-16T07:00:32.376959+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-16T07:01:08.923082+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T07:01:45.677188+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T07:03:12.265768+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T07:03:56.121485+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T07:04:32.560278+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-16T07:05:08.190522+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-16T07:05:46.473646+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-16T07:06:23.038143+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-16T07:07:53.893116+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T07:08:32.811897+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T07:09:10.173716+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-16T07:09:47.124661+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T07:10:24.917071+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T07:11:02.712283+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T07:11:43.001815+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-16T07:12:51.914244+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:13:29.656835+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:14:08.209155+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:14:46.457051+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:15:24.041257+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-16T07:16:05.621986+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T07:16:46.674061+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T07:17:25.804703+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T07:18:03.358120+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T07:18:40.532804+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T07:19:18.573651+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-16T07:19:54.777065+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T07:20:32.113808+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T07:21:09.843922+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T07:21:47.468803+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T07:22:26.324538+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-16T07:23:04.831644+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-16T07:23:42.798254+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-16T07:24:21.532887+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-16T07:25:02.100269+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-16T07:25:41.501376+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-16T07:26:19.894058+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-16T07:26:59.195588+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-16T07:27:37.665271+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T07:29:04.824203+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T07:29:43.057074+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T07:30:22.577375+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-16T07:31:01.084096+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-16T07:31:41.319847+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-16T07:32:22.432780+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
