2026-04-18T00:00:01.820182+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T03:54:49.678403+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T03:55:51.564061+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T03:56:27.865915+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T03:57:03.703077+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T03:57:39.592586+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T03:58:20.488650+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T03:58:56.516878+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T03:59:32.614094+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:00:39.880761+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:01:21.236053+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:01:58.878505+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:02:40.419632+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:03:18.103372+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:03:54.306922+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:05:01.299408+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:05:37.653321+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:06:13.734870+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:06:49.344696+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:07:25.462648+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:08:00.964527+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:08:37.316490+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:09:12.945369+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:09:48.376306+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:10:24.539238+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:11:00.217874+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:11:35.803090+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:12:11.906054+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:12:47.525011+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:13:23.458004+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:13:59.299215+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:14:36.962446+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:15:12.947775+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:15:48.731549+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:17:33.749770+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:18:08.769572+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:19:11.000726+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:19:51.455726+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:20:27.899311+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:21:34.581375+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:22:10.319948+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:22:46.866748+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:23:51.625290+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:24:27.799895+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:25:03.981549+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:26:13.079592+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:26:49.626285+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:27:25.482607+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:28:01.656181+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:28:38.882398+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:29:15.086766+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:29:50.863708+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:30:26.945003+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:31:03.617117+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:31:40.293909+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:32:30.283322+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:33:06.477241+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:33:42.640265+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:34:18.776220+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:34:55.097773+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:35:44.815742+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:36:21.833635+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:36:57.940590+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:38:00.958169+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:38:43.611048+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:39:27.452658+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:40:32.050284+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:41:08.958527+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:41:45.026268+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:42:54.342653+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:43:30.175456+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:44:05.809489+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:45:13.009991+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:45:49.235311+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:46:25.091413+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:47:01.856844+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:47:41.254569+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:48:17.053838+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:48:52.720624+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:49:27.670804+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:50:03.433713+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:50:39.363679+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:51:15.772842+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:51:51.812664+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:52:28.110295+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:53:04.693785+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:53:40.839902+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:54:15.982591+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:54:51.130570+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:55:27.132616+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:56:35.082210+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:57:12.844019+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:57:48.757015+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:58:24.719821+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:59:20.853731+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T04:59:56.858154+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T05:00:32.961006+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T05:01:37.091590+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T05:02:14.521473+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T05:02:50.719501+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T05:04:05.967505+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T05:04:42.926075+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T05:05:18.395077+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T05:06:20.004021+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T05:06:56.019960+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T05:07:32.348296+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T05:08:35.109617+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T05:09:12.596277+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T05:09:48.802272+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:10:24.877506+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:11:01.058740+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:11:37.038346+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:12:12.996084+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:12:48.647264+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T05:13:24.369650+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T05:14:00.147446+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T05:14:35.487107+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T05:15:11.096610+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T05:15:47.423400+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T05:16:24.858788+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:17:00.197648+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:18:08.606088+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:18:43.972267+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:19:50.095392+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:20:25.826420+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T05:21:01.437468+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T05:22:12.643487+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T05:22:48.175326+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T05:23:23.988774+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T05:24:26.097245+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T05:25:02.166579+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T05:25:40.721686+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T05:26:33.017339+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T05:27:09.113984+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T05:27:44.675521+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T05:28:50.840303+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T05:29:26.962647+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T05:30:08.939682+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T05:30:45.186080+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T05:31:21.388486+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T05:31:57.488378+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T05:32:34.202321+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T05:33:11.026800+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T05:33:52.423603+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T05:34:42.876800+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T05:35:26.252222+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T05:36:02.400032+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T05:36:40.022429+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T05:37:23.267615+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T05:38:32.121468+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T05:39:09.956504+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T05:39:45.257192+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T05:40:20.750225+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T05:41:26.134068+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T05:42:01.952623+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T05:43:04.835966+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T05:43:40.433480+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T05:44:16.036474+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T05:45:23.702382+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T05:46:01.542969+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T05:46:37.859669+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T05:47:38.845727+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T05:48:14.499830+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T05:48:49.761413+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T05:49:54.940917+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-18T05:50:33.433796+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:51:09.976271+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:51:45.919459+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:52:23.614222+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:53:00.066253+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:53:36.184489+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:54:12.129962+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T05:54:47.662141+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T05:55:24.735060+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T05:56:01.791289+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T05:56:38.289450+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T05:57:14.441773+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T05:57:50.877702+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T05:58:26.358364+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-18T05:59:26.996201+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-18T06:00:08.628344+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-18T06:00:44.719834+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-18T06:01:52.223173+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T06:02:32.044056+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T06:03:08.511700+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T06:04:07.197311+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T06:04:42.613585+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T06:05:18.364289+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T06:06:23.175706+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T06:07:04.526295+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T06:07:41.757622+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T06:08:44.056618+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T06:09:22.389644+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T06:09:58.577228+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T06:11:03.925237+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T06:11:45.593961+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T06:12:22.848090+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T06:12:58.407857+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T06:13:33.729059+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T06:14:09.133486+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T06:14:45.579193+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T06:15:21.058829+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T06:15:58.770567+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T06:16:34.971447+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T06:17:13.036517+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T06:17:48.503404+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T06:18:24.728265+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T06:19:01.313751+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T06:19:38.079184+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T06:20:45.689088+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T06:21:24.992996+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T06:22:01.580306+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T06:23:03.539435+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T06:23:41.892247+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T06:24:19.272427+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T06:25:17.391148+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T06:25:53.654413+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T06:26:29.987864+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T06:27:29.398666+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T06:28:08.787932+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T06:28:45.007285+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T06:29:37.227923+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T06:30:15.355341+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-18T06:30:51.147806+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-18T06:31:54.143627+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-18T06:32:36.676563+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-18T06:33:12.755222+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-18T06:33:48.296730+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T06:34:30.095179+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T06:35:06.998763+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T06:35:43.160781+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T06:36:19.761983+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T06:36:57.222779+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T06:37:33.882076+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T06:38:09.322284+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T06:38:44.686145+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T06:39:20.618630+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T06:39:57.121202+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T06:40:36.126395+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T06:41:12.711128+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T06:41:48.743602+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T06:42:40.241553+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T06:43:16.376628+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T06:43:52.640701+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T06:44:47.101013+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T06:45:23.781331+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T06:45:59.389383+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T06:46:59.579808+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T06:47:37.475879+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T06:48:15.218372+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T06:49:11.418113+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T06:49:46.713627+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T06:50:22.343725+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T06:51:22.033042+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T06:51:58.430141+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T06:52:34.924793+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T06:53:12.080603+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T06:53:48.445116+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T06:54:23.837866+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T06:54:59.689046+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T06:55:35.754108+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T06:56:10.204184+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T06:56:46.524872+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T06:57:22.258388+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T06:57:58.208270+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-18T06:58:34.000923+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-18T06:59:10.694593+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-18T06:59:47.055919+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-18T07:00:43.607138+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T07:01:29.606791+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T07:02:07.000889+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T07:03:01.001005+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T07:03:45.348240+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-18T07:04:21.441985+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-18T07:05:11.017273+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-18T07:05:46.964783+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-18T07:06:22.165087+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T07:07:19.442093+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T07:07:56.604186+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T07:08:32.338576+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T07:09:24.294930+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T07:10:01.509072+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T07:10:37.347901+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T07:11:28.572627+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T07:12:06.032601+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T07:12:41.899966+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T07:13:18.202653+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T07:13:53.941540+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T07:14:31.923642+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T07:15:07.061672+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T07:15:42.489686+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T07:16:18.304290+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T07:16:54.265038+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T07:17:29.932879+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T07:18:04.937575+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T07:18:40.264472+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T07:19:16.738960+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T07:19:52.959997+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T07:20:36.224986+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T07:21:12.662020+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T07:21:48.775908+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T07:22:47.875718+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T07:23:24.612259+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T07:24:00.209046+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T07:24:53.711571+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T07:25:30.281735+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T07:26:06.261691+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T07:27:00.466723+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T07:27:36.709628+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T07:28:18.646355+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T07:29:01.374803+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-18T07:29:36.775468+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-18T07:30:13.206288+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-18T07:31:16.613925+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T07:32:06.251315+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T07:32:42.126484+00:00 | Back To Friends | Sombr | source:amperwave-api
