2026-04-18T00:00:03.969367+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:45:25.215479+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:46:01.196929+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:46:37.414953+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:47:14.206566+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:47:50.151580+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:48:26.601417+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:49:03.391057+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:49:40.215605+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:50:17.829758+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:50:53.731874+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:51:29.687074+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:52:05.339433+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:52:41.300452+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:53:39.180515+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:54:15.124764+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:54:52.390720+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:55:54.306528+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:56:29.970949+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:57:05.454747+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:57:42.625442+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:58:22.829834+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:58:58.800460+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T03:59:34.682889+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T04:00:46.365264+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T04:01:25.202312+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T04:02:00.825300+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T04:02:44.661401+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T04:03:20.371354+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T04:03:56.422508+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T04:05:03.818504+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T04:05:39.790395+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T04:06:15.770100+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T04:06:51.525574+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T04:07:27.432789+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T04:08:03.022204+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T04:08:39.280381+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T04:09:14.725874+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-18T04:09:50.714641+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T04:10:26.623559+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T04:11:01.963913+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T04:11:37.881032+00:00 | Runway | Lady Gaga And Doechi | source:amperwave-api
2026-04-18T04:12:13.786269+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T04:12:49.369239+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T04:13:25.636869+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T04:14:01.230467+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T04:14:38.964980+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T04:15:15.015033+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:15:50.801705+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:17:00.036811+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:17:35.548026+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:18:11.132955+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-18T04:19:18.386837+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T04:19:53.545450+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T04:20:30.118599+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T04:21:36.823964+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T04:22:12.530894+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T04:22:48.928712+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:23:53.734748+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:24:29.871312+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:25:06.352212+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:26:15.570535+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T04:26:51.793232+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:27:27.780741+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:28:04.835492+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:28:40.774297+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T04:29:17.541462+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:29:53.077367+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:30:29.466493+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:31:05.868333+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:31:56.366178+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:32:32.868012+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:33:08.599747+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:33:44.652180+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:34:20.917217+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T04:34:57.112241+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T04:35:47.220951+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T04:36:23.907829+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T04:37:00.021248+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T04:38:09.576866+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T04:38:45.829334+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T04:39:30.250539+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T04:40:34.424604+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-18T04:41:10.941480+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:41:50.096337+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:42:56.633191+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:43:32.161013+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:44:07.795489+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T04:45:15.499962+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:45:51.225285+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:46:27.994397+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:47:04.393224+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:47:43.543681+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:48:19.121721+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:48:54.436805+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:49:29.414650+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:50:05.270620+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:50:41.444753+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T04:51:18.094585+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T04:51:54.086786+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T04:52:30.874935+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T04:53:06.576341+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T04:53:42.422184+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T04:54:17.664633+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T04:54:53.438893+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-18T04:55:29.228606+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-18T04:56:38.057587+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-18T04:57:15.025527+00:00 | Stateside Ft Zara Larsson | Pinkpantheress | source:amperwave-api
2026-04-18T04:57:50.752332+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T04:58:27.151331+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T04:59:22.931863+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T04:59:58.845128+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:00:35.026409+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:01:40.516247+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:02:16.490896+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T05:02:52.745238+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T05:04:09.476572+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T05:04:44.730368+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T05:05:20.879936+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T05:06:22.614151+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-18T05:06:58.205330+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T05:07:34.324167+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T05:08:37.826004+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T05:09:14.905261+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T05:09:50.756537+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T05:10:27.191444+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T05:11:03.180911+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T05:11:38.963507+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T05:12:14.720353+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-18T05:12:50.710443+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:13:26.463162+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:14:01.751852+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:14:37.396952+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:15:13.209996+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:15:49.260979+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T05:16:26.729071+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T05:17:34.947908+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T05:18:10.622178+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T05:18:46.151195+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T05:19:52.414322+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T05:20:27.629746+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T05:21:03.723771+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T05:22:14.749377+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T05:22:50.109739+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T05:23:26.238154+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T05:24:28.320037+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T05:25:04.574182+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T05:25:42.751246+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T05:26:35.538602+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T05:27:11.044064+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T05:27:46.450455+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T05:28:53.092907+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:29:29.138692+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:30:11.224501+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:30:47.206440+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:31:23.725538+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T05:31:59.577398+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-18T05:32:36.533882+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-18T05:33:13.268248+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-18T05:34:09.071547+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-18T05:34:44.770938+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-18T05:35:28.369586+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-18T05:36:04.737698+00:00 | Gorgeous | Doja Cat | source:amperwave-api
2026-04-18T05:36:42.012226+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T05:37:26.037720+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T05:38:36.125123+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T05:39:11.795357+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-18T05:39:47.174488+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T05:40:50.158658+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T05:41:28.025267+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T05:42:04.263947+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T05:43:07.143274+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T05:43:42.356412+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T05:44:18.840566+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T05:45:26.381599+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T05:46:03.564508+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T05:46:39.857067+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T05:47:40.947609+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T05:48:16.425401+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T05:48:51.671372+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T05:49:58.705928+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T05:50:35.793809+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-18T05:51:12.329306+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:51:49.256903+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:52:25.653663+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:53:02.158316+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:53:38.213836+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:54:13.946322+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:54:49.909361+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T05:55:27.708007+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T05:56:04.089987+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T05:56:40.696533+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T05:57:16.335041+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-18T05:57:52.795478+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T05:58:28.450774+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T05:59:33.519452+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T06:00:11.349656+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T06:00:46.796475+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-18T06:01:57.462575+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T06:02:34.686466+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T06:03:10.397020+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T06:04:09.142080+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-18T06:04:44.400961+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-18T06:05:20.736561+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-18T06:06:27.686581+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-18T06:07:07.026784+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T06:07:44.126130+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T06:08:49.070670+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T06:09:24.307755+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T06:10:00.552087+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T06:11:07.999629+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T06:11:49.167724+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T06:12:24.956302+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T06:13:00.328429+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T06:13:35.721538+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-18T06:14:11.469488+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T06:14:47.488443+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T06:15:24.296061+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T06:16:01.136396+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T06:16:36.950171+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T06:17:14.968613+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T06:17:50.348988+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T06:18:27.016856+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T06:19:03.509824+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T06:19:40.545960+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T06:20:50.966576+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T06:21:27.377462+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T06:22:04.413381+00:00 | Swim | Bts | source:amperwave-api
2026-04-18T06:23:07.877831+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T06:23:45.434843+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T06:24:21.423639+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T06:25:20.376046+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T06:25:55.887977+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T06:26:32.219930+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T06:27:34.815333+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T06:28:10.660992+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-18T06:28:46.944367+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T06:29:41.875873+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T06:30:17.436252+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T06:30:52.772990+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T06:32:01.886770+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-18T06:32:38.367423+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-18T06:33:14.700924+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-18T06:33:50.077378+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-18T06:34:32.413197+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T06:35:09.000447+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T06:35:45.991911+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T06:36:21.807865+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T06:37:00.087748+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T06:37:35.967937+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T06:38:11.217368+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T06:38:46.998523+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T06:39:23.392013+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T06:39:59.091200+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T06:40:38.756360+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T06:41:14.364958+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T06:41:51.438539+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-18T06:42:42.805373+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T06:43:18.190800+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T06:43:54.521725+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T06:44:49.430388+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T06:45:25.505111+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T06:46:01.483267+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T06:47:02.224444+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T06:47:39.768763+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T06:48:17.592612+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T06:49:13.373609+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T06:49:48.788867+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-18T06:50:24.645431+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T06:51:24.365403+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T06:52:00.849651+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T06:52:37.238048+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T06:53:14.483064+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T06:53:50.189501+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T06:54:25.969321+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T06:55:02.594592+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T06:55:37.208253+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T06:56:12.546027+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T06:56:48.316491+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T06:57:23.903706+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T06:58:00.255487+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-18T06:58:36.204491+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-18T06:59:13.475694+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-18T06:59:49.751484+00:00 | Sunflower | Post Malone | source:amperwave-api
2026-04-18T07:00:51.175322+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T07:01:33.160505+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T07:02:09.005595+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T07:03:10.096968+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T07:03:47.675320+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T07:04:23.384834+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-18T07:05:13.481585+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-18T07:05:48.745061+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-18T07:06:23.885728+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-18T07:07:22.709060+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T07:07:58.497351+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T07:08:34.446842+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T07:09:27.776664+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T07:10:03.522231+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T07:10:39.278273+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T07:11:33.061360+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T07:12:08.271104+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T07:12:44.110705+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T07:13:20.396660+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T07:13:58.535729+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T07:14:33.858775+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T07:15:08.986596+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T07:15:44.606857+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T07:16:20.128232+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T07:16:56.259262+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
