2026-04-15T00:00:15.345277+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-15T06:09:39.359719+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-15T06:10:37.075721+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-15T06:11:11.918960+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-15T06:11:49.518469+00:00 | Sorry Im Here For Someone Else | Benson Boone | source:amperwave-api
2026-04-15T06:12:24.943039+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-15T06:12:59.604431+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-15T06:13:57.817812+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-15T06:14:32.531964+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-15T06:15:07.153468+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:15:42.375996+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:16:38.271916+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:17:13.876392+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T06:17:49.164792+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T06:18:23.643904+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T06:18:58.805006+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T06:19:34.088182+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T06:20:09.133117+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T06:20:44.143179+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-15T06:21:19.184218+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T06:21:54.102934+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T06:22:30.501761+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T06:23:05.316603+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T06:23:40.516230+00:00 | Rockstar (Feat. 21 Savage) | Post Malone | source:amperwave-api
2026-04-15T06:24:25.739199+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:25:01.652917+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:25:36.873065+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:26:29.029747+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:27:03.866116+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:27:43.495343+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:28:20.532896+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:28:55.934199+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T06:29:53.385045+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:30:28.013341+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:31:03.192909+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:31:39.308243+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:33:14.830068+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T06:33:51.669217+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:34:26.822012+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:35:01.816891+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:35:36.201732+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:36:13.765408+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:36:49.242500+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T06:37:25.625868+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:38:00.344249+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:38:34.945391+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:39:10.296308+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:39:45.976911+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T06:40:27.508273+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:41:03.749072+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:41:39.578201+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:42:14.684017+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:42:50.527644+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:43:47.129770+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:44:23.317046+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:44:58.100640+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-15T06:45:53.671960+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:46:30.928366+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:47:06.890012+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:47:42.374324+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:48:39.956406+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:49:16.641747+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T06:49:51.565054+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T06:50:26.659787+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T06:51:02.881457+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T06:51:43.320071+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T06:52:18.597479+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T06:52:53.848144+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T06:53:29.877716+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T06:54:04.121746+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T06:54:39.253882+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T06:55:14.063384+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T06:55:48.784557+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T06:56:27.842290+00:00 | Pink Pony Club | Chappel Roan | source:amperwave-api
2026-04-15T06:57:03.146870+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T06:58:00.477817+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T06:58:36.812149+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T06:59:11.631701+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T06:59:47.102237+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-15T07:00:22.517070+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-15T07:01:19.601971+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-15T07:01:57.373654+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-15T07:02:33.069272+00:00 | Big Energy | Latto | source:amperwave-api
2026-04-15T07:03:07.965801+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:03:43.602580+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:04:18.205444+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:04:54.093064+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T07:05:33.186441+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T07:06:08.833775+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T07:06:42.837917+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T07:07:17.695657+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T07:07:52.641693+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T07:08:27.678078+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:09:02.867190+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:09:37.872690+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:10:12.922336+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:10:47.925909+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:11:36.624709+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T07:12:25.631469+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T07:13:00.523732+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T07:13:35.387946+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T07:14:10.504941+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T07:14:46.025992+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T07:15:20.673441+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T07:15:55.475265+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T07:16:30.052001+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T07:17:04.424539+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T07:18:04.544905+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T07:18:39.376137+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T07:19:16.039456+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T07:19:51.828949+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T07:20:26.419391+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-15T07:21:00.883163+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-15T07:21:37.089141+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-15T07:22:11.939665+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-15T07:22:47.119496+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-15T07:23:22.701264+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-15T07:23:58.086304+00:00 | Psycho (Feat. Ty Dolla Sign) | Post Malone | source:amperwave-api
2026-04-15T07:24:33.077506+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:25:08.094303+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:25:42.850024+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:26:18.554331+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:26:54.245276+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:27:30.939221+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:28:26.048965+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:29:02.576877+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:29:37.603869+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T07:30:32.789842+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:31:07.862901+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:31:48.334256+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:32:24.529580+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:33:00.118158+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:33:35.172372+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T07:34:10.554855+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T07:34:45.676459+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T07:35:20.980943+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T07:35:55.815435+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T07:36:30.275970+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-15T07:37:29.341915+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:38:04.309925+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:38:39.545303+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:39:14.637893+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:39:50.018354+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T07:40:25.220142+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T07:41:01.323344+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T07:41:35.865185+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T07:42:10.439656+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T07:42:46.261029+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T07:43:21.574626+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T07:43:56.381039+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T07:44:31.085059+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T07:45:06.480737+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T07:46:02.686639+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T07:46:38.842068+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T07:47:14.212259+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T07:47:50.141057+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T07:48:26.170669+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T07:49:22.763288+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T07:49:59.357822+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T07:50:34.353835+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T07:51:11.994777+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T07:51:47.518334+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T07:52:40.666429+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T07:53:16.239371+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T07:53:51.382161+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T07:54:26.997813+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T07:55:01.426098+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T07:55:36.201855+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T07:56:11.202353+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T07:56:45.856879+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T07:57:20.800246+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T07:57:56.985032+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-15T07:58:31.674111+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-15T07:59:07.169752+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-15T07:59:47.538064+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T08:00:26.673658+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T08:01:03.383899+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T08:02:00.670239+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T08:02:39.297611+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T08:03:33.553070+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T08:04:10.599188+00:00 | Love The Way You Lie | Emimem Feat. Rihanna | source:amperwave-api
2026-04-15T08:05:07.491976+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T08:05:45.343342+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T08:07:17.679632+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T08:08:14.086935+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T08:08:49.491533+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T08:09:24.271619+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T08:09:58.823984+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T08:10:46.416072+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T08:11:27.028230+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T08:12:02.157717+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T08:12:37.427494+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T08:13:12.157495+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T08:13:46.594308+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T08:14:22.740569+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-15T08:14:58.840014+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-15T08:16:00.973876+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-15T08:16:56.279686+00:00 | Pretty Faces | Paper Money | source:amperwave-api
2026-04-15T08:17:34.554245+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T08:18:30.966243+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T08:19:07.785236+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T08:19:42.711560+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T08:20:41.548923+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T08:21:16.123903+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T08:21:51.467337+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T08:22:26.816936+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T08:23:01.624539+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T08:23:36.115066+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T08:24:11.028857+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T08:24:45.785622+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T08:25:20.887127+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T08:25:55.536862+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T08:26:30.633877+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T08:27:05.619318+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T08:27:41.204022+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-15T08:28:16.516586+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:28:54.190246+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:29:29.135709+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:30:04.878092+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:30:39.372086+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:31:25.741131+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:32:04.426083+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:32:39.883103+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T08:33:37.246567+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T08:34:12.132404+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T08:34:48.363178+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T08:35:23.738013+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T08:36:21.155851+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T08:36:56.560067+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T08:37:31.699846+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T08:38:06.724167+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T08:38:41.874321+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T08:39:36.869091+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-15T08:40:13.331458+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:40:48.468080+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:41:23.535185+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:41:58.445245+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:42:33.614646+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T08:43:13.680876+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:43:48.734298+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:44:23.880630+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:44:59.770852+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:45:35.674184+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:46:11.094755+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:46:46.324202+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:47:27.109099+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:48:01.846888+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:48:37.139649+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T08:49:12.009558+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T08:49:47.920902+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T08:50:22.845394+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T08:51:15.606615+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T08:51:50.797196+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T08:52:37.175252+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T08:53:12.962183+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T08:53:48.421208+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T08:54:23.314445+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T08:54:58.149840+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T08:55:50.798688+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T08:56:27.095906+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T08:57:02.319158+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-15T08:57:36.958597+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T08:58:12.442809+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T08:58:47.261218+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T08:59:22.225641+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T08:59:57.473828+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T09:00:32.583575+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T09:01:07.791671+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T09:01:43.091193+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T09:02:18.424199+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T09:02:53.207419+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T09:03:30.830362+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T09:04:06.306139+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-15T09:05:01.597125+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T09:05:37.703538+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T09:06:13.317021+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T09:06:49.686451+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T09:07:25.380457+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-15T09:08:00.101148+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:08:59.098866+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:09:34.248733+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:10:11.425356+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:10:48.483019+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T09:11:45.641273+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T09:12:23.325684+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T09:12:58.507176+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-15T09:13:33.134803+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T09:14:07.799137+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T09:14:42.845418+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T09:15:17.407068+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T09:15:52.806377+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T09:16:28.561465+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T09:17:04.623022+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T09:17:43.310931+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T09:18:20.658880+00:00 | Give Me Everything (Feat. Ne-Yo, Afrojack | Pitbull | source:amperwave-api
2026-04-15T09:18:56.744479+00:00 | Give Me Everything (Feat. Ne-Yo, Afrojack | Pitbull | source:amperwave-api
2026-04-15T09:19:35.291365+00:00 | Give Me Everything (Feat. Ne-Yo, Afrojack | Pitbull | source:amperwave-api
2026-04-15T09:20:20.617429+00:00 | Give Me Everything (Feat. Ne-Yo, Afrojack | Pitbull | source:amperwave-api
2026-04-15T09:21:06.634049+00:00 | Give Me Everything (Feat. Ne-Yo, Afrojack | Pitbull | source:amperwave-api
2026-04-15T09:22:01.003495+00:00 | Give Me Everything (Feat. Ne-Yo, Afrojack | Pitbull | source:amperwave-api
2026-04-15T09:22:42.239062+00:00 | Go | Blackpink | source:amperwave-api
2026-04-15T09:23:27.308052+00:00 | Go | Blackpink | source:amperwave-api
