2026-04-14T00:04:54.877074+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T06:00:45.509309+00:00 | Attention | Charlie Puth | source:amperwave-api
2026-04-14T06:01:21.233468+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T06:01:56.597400+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T06:02:32.451581+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T06:03:07.760094+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T06:03:42.703150+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T06:04:17.796079+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T06:04:52.727422+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T06:05:44.572384+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T06:06:20.068978+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T06:06:54.803826+00:00 | Need Your Love | One Republic | source:amperwave-api
2026-04-14T06:07:31.025083+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T06:08:06.249671+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T06:09:00.297174+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T06:09:36.016566+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T06:10:34.363984+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T06:11:09.988136+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T06:11:45.832413+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T06:12:21.088295+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T06:12:55.620258+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T06:13:30.633216+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T06:14:05.748707+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T06:14:40.463676+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T06:15:15.531688+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T06:15:50.299359+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T06:16:24.966153+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T06:16:59.833879+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T06:17:34.849138+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T06:18:29.261770+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T06:19:04.144238+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T06:19:38.737611+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T06:20:15.213567+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T06:20:50.045528+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T06:21:45.015079+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T06:22:20.536226+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T06:22:55.122463+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T06:23:51.619738+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T06:24:26.624892+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T06:25:01.688268+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T06:25:36.349696+00:00 | Blink | Corbyn Besson | source:amperwave-api
2026-04-14T06:26:35.576512+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T06:27:11.513167+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T06:27:47.872224+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T06:28:23.287581+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T06:28:57.848180+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T06:29:32.953135+00:00 | Poison Ivy | Skinz | source:amperwave-api
2026-04-14T06:30:09.007249+00:00 | Poison Ivy | Skinz | source:amperwave-api
2026-04-14T06:30:44.785946+00:00 | Poison Ivy | Skinz | source:amperwave-api
2026-04-14T06:31:20.355938+00:00 | Poison Ivy | Skinz | source:amperwave-api
2026-04-14T06:31:55.706462+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T06:32:31.245891+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T06:33:05.971988+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T06:33:40.800395+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T06:34:28.207137+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T06:35:02.925292+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T06:36:03.724349+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T06:36:39.012915+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T06:37:35.123122+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T06:38:12.696148+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T06:38:47.371804+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T06:39:22.159059+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T06:39:57.733677+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T06:41:05.006614+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T06:41:58.854856+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T06:42:36.946496+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T06:43:12.136883+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T06:43:46.671175+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T06:44:23.660580+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T06:44:58.454919+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T06:45:52.502354+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T06:46:27.443305+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T06:47:01.917751+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T06:47:41.713030+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T06:48:34.699350+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T06:49:21.893421+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T06:49:57.405136+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T06:50:40.031195+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T06:51:26.537009+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T06:52:11.424170+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T06:52:58.140767+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T06:53:39.615483+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T06:54:13.843789+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T06:55:17.295953+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T06:55:52.489307+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T06:56:57.655338+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T06:57:43.712122+00:00 | Adore You | Harry Styles | source:amperwave-api
2026-04-14T06:58:36.087059+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-14T06:59:14.327416+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-14T06:59:50.642108+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-14T07:00:44.848891+00:00 | Stay | The Kid Laroi Ft. Justin Bieber | source:amperwave-api
2026-04-14T07:01:20.364965+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T07:02:00.680489+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T07:02:35.911838+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T07:03:25.841068+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T07:04:21.323984+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T07:05:16.464050+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T07:06:28.308402+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T07:07:04.588579+00:00 | Go | Blackpink | source:amperwave-api
2026-04-14T07:08:09.338019+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T07:08:59.354834+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T07:10:01.620027+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T07:10:35.809428+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T07:11:25.398129+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T07:12:19.680457+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T07:13:25.158120+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T07:14:00.203343+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:14:57.017840+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:15:32.481635+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:16:11.681060+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:16:47.113190+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T07:17:26.642612+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:18:01.540210+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:18:36.580854+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:19:15.214493+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:19:50.765187+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:20:25.681871+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T07:21:01.116703+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:21:36.310237+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:22:37.438946+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:23:19.692556+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T07:24:05.750149+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:24:43.865883+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:25:41.914000+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:26:17.428918+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-14T07:27:14.014108+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:27:57.356848+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:28:46.851652+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:29:23.323320+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T07:30:59.673142+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T07:31:54.315772+00:00 | Hit The Road | Mattie Pruitt | source:amperwave-api
2026-04-14T07:32:30.111085+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T07:33:05.054079+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T07:33:41.709348+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T07:34:16.536630+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T07:34:52.289125+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-14T07:35:26.903962+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:36:03.489635+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:36:38.717939+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:37:13.858291+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:37:48.728242+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:38:27.521297+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:39:02.380135+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:39:37.425296+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T07:40:30.910924+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:41:06.996887+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:41:41.955897+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:42:17.096549+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T07:42:51.819556+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:43:27.166129+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:44:02.746589+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:44:52.474367+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:45:27.858236+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T07:46:25.651453+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:47:01.049268+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:47:36.088048+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:48:10.780414+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:48:45.757446+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T07:49:20.469531+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T07:49:55.376440+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T07:50:30.531497+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T07:51:05.369810+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T07:51:41.384238+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T07:52:16.223060+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T07:52:51.060388+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T07:53:27.411574+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T07:54:24.537181+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T07:55:01.887167+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T07:55:58.645928+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T07:56:33.971414+00:00 | Lil Boo Thang | Paul Russell | source:amperwave-api
2026-04-14T07:57:09.055939+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T07:57:44.822065+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T07:58:20.629851+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T07:58:56.377095+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T07:59:55.522459+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T08:00:31.820166+00:00 | Crazy In Love (Feat. Jay-Z) | Beyonce | source:amperwave-api
2026-04-14T08:01:09.716435+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:01:46.628613+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:02:48.586331+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:03:24.057600+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:03:58.307675+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:04:33.074559+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:05:07.880888+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:05:44.201880+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:06:19.142742+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:06:55.030115+00:00 | Tokyo Drifting | One Or Eight | source:amperwave-api
2026-04-14T08:07:30.407228+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:08:05.306656+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:08:41.146954+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:09:16.258377+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:09:50.899984+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T08:10:34.426710+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:11:09.652084+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:11:59.642220+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:12:34.918357+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:13:31.399398+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T08:14:06.415110+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:14:41.589994+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:15:16.909959+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:15:52.202852+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:16:37.486154+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T08:17:12.760969+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:18:10.017465+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:18:45.024648+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:19:19.900668+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:19:54.730592+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:20:29.798511+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T08:21:06.319515+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T08:21:40.900547+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T08:22:15.481867+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T08:22:50.488880+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T08:23:25.161849+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T08:24:00.663811+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:24:36.152384+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:25:29.615611+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:26:04.868661+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T08:27:01.164807+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:27:37.515578+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:28:12.501630+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:28:47.903972+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:29:24.435172+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T08:30:20.917470+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T08:30:56.417234+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T08:31:31.198226+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T08:32:06.349058+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T08:32:41.468644+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T08:33:36.338150+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:34:10.931716+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:34:45.625478+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T08:35:20.682676+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:35:55.530067+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:36:30.550561+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:37:06.734888+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:37:42.050837+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:38:17.426538+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:38:54.087476+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:39:30.181667+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:40:30.447141+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:41:05.302377+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T08:42:02.767338+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:42:38.275099+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:43:13.304382+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T08:44:12.189989+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:44:47.181027+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:45:45.033237+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:46:42.993166+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:47:18.508889+00:00 | Dracula Ft Jennie | Tame Impala | source:amperwave-api
2026-04-14T08:48:11.691188+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:48:46.893734+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:49:22.335788+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:49:57.457901+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:50:33.300061+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T08:51:08.185960+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:51:44.281376+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:52:19.041334+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:52:54.779527+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:53:29.790025+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:54:04.706695+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:54:39.402930+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T08:55:27.960078+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T08:56:04.018106+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T08:57:00.455635+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T08:57:35.083631+00:00 | Dark Horse (Feat. Juicy J) | Katy Perry | source:amperwave-api
2026-04-14T08:58:35.678851+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T08:59:13.040447+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T08:59:49.373152+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T09:00:48.774878+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T09:01:24.202810+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T09:01:59.498548+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:02:34.809329+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:03:28.142570+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:04:02.494957+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T09:04:37.361691+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-14T09:05:12.335296+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-14T09:05:47.824840+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-14T09:06:43.717418+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-14T09:07:18.788640+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:07:54.277524+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:08:29.702109+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:09:04.820097+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:09:41.069924+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T09:10:34.463287+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T09:11:13.614373+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T09:12:13.830025+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T09:12:49.541177+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T09:13:47.961790+00:00 | Say So | Doja Cat | source:amperwave-api
2026-04-14T09:14:25.261080+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:15:01.700534+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:15:39.680270+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:16:15.129737+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:17:13.250698+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:17:47.579873+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:18:22.244951+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:18:57.522105+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:19:32.959505+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:20:08.448887+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:20:45.701520+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:21:24.991466+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T09:22:00.058315+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:22:35.042550+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:23:10.290108+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:23:45.081783+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:24:19.868943+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T09:24:54.523533+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T09:25:30.296836+00:00 | Swim | Bts | source:amperwave-api
2026-04-14T09:26:29.082017+00:00 | Swim | Bts | source:amperwave-api
